measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Kiribati,Female,All Ages,Respiratory infections and tuberculosis,Rate,2003,100.2166053381832,122.00617915831513,81.86951231529939
Deaths,Kiribati,Both,All Ages,Respiratory infections and tuberculosis,Rate,2003,113.94708260331458,134.9035331160904,95.49203466812446
Deaths,Kiribati,Male,All Ages,Enteric infections,Rate,2003,48.492663773193,69.18219433602174,29.777167876768747
Deaths,Kiribati,Female,All Ages,Enteric infections,Rate,2003,71.20893833558914,126.91585861067439,36.875275685587994
Deaths,Kiribati,Both,All Ages,Enteric infections,Rate,2003,59.99135754363598,89.39035580480113,38.24142283364634
Deaths,Kiribati,Male,All Ages,Other infectious diseases,Rate,2003,41.072253518823786,57.50807286468218,29.77591919627064
Deaths,Kiribati,Female,All Ages,Other infectious diseases,Rate,2003,37.75049786965144,54.44962860975382,27.079345442975377
Deaths,Kiribati,Both,All Ages,Other infectious diseases,Rate,2003,39.39082239836626,55.50414506796758,28.921579301163884
Deaths,Kiribati,Male,All Ages,Maternal and neonatal disorders,Rate,2003,69.67930947097969,89.09870438919461,53.03465952595931
Deaths,Kiribati,Female,All Ages,Maternal and neonatal disorders,Rate,2003,77.47679667788235,94.44253370806818,61.658535099214
Deaths,Kiribati,Both,All Ages,Maternal and neonatal disorders,Rate,2003,73.62629986875996,90.87834160144376,58.18208074345313
Deaths,Georgia,Male,All Ages,Chronic respiratory diseases,Rate,2003,35.57395705300224,40.0977246403424,31.311036575893645
Deaths,Georgia,Female,All Ages,Chronic respiratory diseases,Rate,2003,23.80053554064866,43.458774575365716,17.95746972374978
Deaths,Georgia,Both,All Ages,Chronic respiratory diseases,Rate,2003,29.347068123188144,41.03603658072462,25.312119542503176
Deaths,Tonga,Male,All Ages,Cardiovascular diseases,Rate,2003,194.45182117195043,217.12232784660821,173.52927885861203
Deaths,Tonga,Female,All Ages,Cardiovascular diseases,Rate,2003,111.4502963717526,125.62090194253676,96.89121322628417
Deaths,Tonga,Both,All Ages,Cardiovascular diseases,Rate,2003,153.59742132182978,169.98840373110758,138.3218726945035
Deaths,Togo,Male,All Ages,Musculoskeletal disorders,Rate,2004,0.1983920017437904,0.24734717970458875,0.13691212840650235
Deaths,Togo,Female,All Ages,Musculoskeletal disorders,Rate,2004,0.5011400008334024,0.6981100083677129,0.29370230691578114
Deaths,Togo,Both,All Ages,Musculoskeletal disorders,Rate,2004,0.3531759356730971,0.4658493934764014,0.23203879447797482
Deaths,Togo,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,146.65442783323013,195.79251662821244,103.33395437040639
Deaths,Togo,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,230.3249209217016,309.59394292293075,163.12120855008212
Deaths,Togo,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,189.43207826521567,250.46295103628486,133.4433481283116
Deaths,Togo,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,140.5248123121376,174.25802856171677,113.91376756102336
Deaths,Togo,Female,All Ages,Respiratory infections and tuberculosis,Rate,2004,98.32069786956336,131.55812696419923,73.8041998204641
Deaths,Togo,Both,All Ages,Respiratory infections and tuberculosis,Rate,2004,118.9473984858925,145.9976936285816,96.01956413341219
Deaths,Chile,Male,All Ages,Nutritional deficiencies,Rate,2005,3.374041089075861,3.663852439604039,3.0610762378771534
Deaths,Chile,Female,All Ages,Nutritional deficiencies,Rate,2005,3.792538961756223,4.196484101197145,3.291745084010077
Deaths,Chile,Both,All Ages,Nutritional deficiencies,Rate,2005,3.586348786229734,3.887318602321992,3.2033159677268657
Deaths,Chile,Male,All Ages,Digestive diseases,Rate,2005,51.066155361997225,52.68594781682373,49.275833168012625
Deaths,Chile,Female,All Ages,Digestive diseases,Rate,2005,30.483978659649193,32.05403167895274,28.284845060883452
Deaths,Chile,Both,All Ages,Digestive diseases,Rate,2005,40.62463385532264,42.08519156562727,38.58088202516036
Deaths,Senegal,Male,All Ages,Self-harm and interpersonal violence,Rate,2004,13.707464004001768,16.8855646791108,10.812566470625573
Deaths,Senegal,Female,All Ages,Self-harm and interpersonal violence,Rate,2004,3.8379244032287323,4.578709300721984,3.0734065503072654
Deaths,Senegal,Both,All Ages,Self-harm and interpersonal violence,Rate,2004,8.713422411835817,10.347125784582625,7.044879495259631
Deaths,Republic of Moldova,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,60.538487503354794,63.344924010560035,57.89374086899513
Deaths,Republic of Moldova,Female,All Ages,Respiratory infections and tuberculosis,Rate,2004,20.499383498508372,21.849600795078327,19.348837369760837
Deaths,Republic of Moldova,Both,All Ages,Respiratory infections and tuberculosis,Rate,2004,39.66812210797203,41.46083492403481,38.00931476396962
Deaths,Republic of Moldova,Male,All Ages,Enteric infections,Rate,2004,0.5984680054640693,0.7636933206229216,0.46779858922115264
Deaths,Republic of Moldova,Female,All Ages,Enteric infections,Rate,2004,0.5435310484215556,0.7050579075168482,0.43205644555966305
Deaths,Republic of Moldova,Both,All Ages,Enteric infections,Rate,2004,0.5698321407092305,0.7216817100727043,0.45807868097723586
Deaths,Republic of Moldova,Male,All Ages,Other infectious diseases,Rate,2004,2.783460336507624,3.019351288231728,2.4258470038456026
Deaths,Republic of Moldova,Female,All Ages,Other infectious diseases,Rate,2004,1.5873946542681694,1.7510461574950709,1.3639744905861786
Deaths,Republic of Moldova,Both,All Ages,Other infectious diseases,Rate,2004,2.1600116244137197,2.316648292553682,1.9211174770135602
Deaths,Republic of Moldova,Male,All Ages,Maternal and neonatal disorders,Rate,2004,6.788429125715373,8.535239304775045,5.521217651323532
Deaths,Republic of Moldova,Female,All Ages,Maternal and neonatal disorders,Rate,2004,4.708395149673918,5.969839324327627,3.8649792948070876
Deaths,Republic of Moldova,Both,All Ages,Maternal and neonatal disorders,Rate,2004,5.704212328317973,7.138384706286445,4.68133325441637
Deaths,Republic of Moldova,Male,All Ages,Substance use disorders,Rate,2004,16.929540298436148,18.055306622041034,15.760413224549314
Deaths,Republic of Moldova,Female,All Ages,Substance use disorders,Rate,2004,5.021654256186006,5.448412851762873,4.625240741539921
Deaths,Republic of Moldova,Both,All Ages,Substance use disorders,Rate,2004,10.722559923494252,11.307000120940998,10.13009270245034
Deaths,Republic of Moldova,Male,All Ages,Diabetes and kidney diseases,Rate,2004,11.748908203186883,12.28498714905856,11.210219774713858
Deaths,Republic of Moldova,Female,All Ages,Diabetes and kidney diseases,Rate,2004,13.566526764713155,14.329008510881463,12.806608885928428
Deaths,Republic of Moldova,Both,All Ages,Diabetes and kidney diseases,Rate,2004,12.696341080902947,13.208542141284518,12.122303575561999
Deaths,Russian Federation,Male,All Ages,Nutritional deficiencies,Rate,2004,0.5286974212564329,0.5431262154459552,0.5128758418291944
Deaths,Russian Federation,Female,All Ages,Nutritional deficiencies,Rate,2004,0.3111990395735215,0.3228803321488206,0.2943486980681943
Deaths,Russian Federation,Both,All Ages,Nutritional deficiencies,Rate,2004,0.41249015470045863,0.4222827695017779,0.40021022720699706
Deaths,Croatia,Male,All Ages,Mental disorders,Rate,2004,1.89638232219419e-05,2.5210447778922212e-05,1.4346535632711002e-05
Deaths,Croatia,Female,All Ages,Mental disorders,Rate,2004,0.0017703304928484698,0.0022721867093141077,0.001377944778232845
Deaths,Croatia,Both,All Ages,Mental disorders,Rate,2004,0.000926286661154409,0.0011856412695566644,0.0007233945962565144
Deaths,Croatia,Male,All Ages,Self-harm and interpersonal violence,Rate,2004,33.768092892888106,35.1546923467392,32.49614027385866
Deaths,Croatia,Female,All Ages,Self-harm and interpersonal violence,Rate,2004,11.943119088658907,12.629123101715253,11.269808123048357
Deaths,Croatia,Both,All Ages,Self-harm and interpersonal violence,Rate,2004,22.46132457687484,23.27570379885495,21.680221673692618
Deaths,Argentina,Male,All Ages,Nutritional deficiencies,Rate,2002,5.167287888220118,5.522786706717091,4.840334785965438
Deaths,Argentina,Female,All Ages,Nutritional deficiencies,Rate,2002,4.962773925445632,5.381344280564159,4.457446802190287
Deaths,Argentina,Both,All Ages,Nutritional deficiencies,Rate,2002,5.062522817646108,5.378305060034176,4.67546855888511
Deaths,Hungary,Male,All Ages,Digestive diseases,Rate,2004,112.58458360224274,115.89434315289593,109.24750974137201
Deaths,Hungary,Female,All Ages,Digestive diseases,Rate,2004,58.41567812949343,60.698642684372246,55.88260676414981
Deaths,Hungary,Both,All Ages,Digestive diseases,Rate,2004,84.15614678659377,86.4414045236128,81.84393361341951
Deaths,Canada,Male,All Ages,Neglected tropical diseases and malaria,Rate,2002,0.025166348466350786,0.05060741829142591,0.009829718599444936
Deaths,Canada,Female,All Ages,Neglected tropical diseases and malaria,Rate,2002,0.024159045883931324,0.051129723211406686,0.00839475320147909
Deaths,Canada,Both,All Ages,Neglected tropical diseases and malaria,Rate,2002,0.024653225563795785,0.042940242125509204,0.011971260115200106
Deaths,Nigeria,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,77.1194879558381,109.58856153351702,54.27796029147489
Deaths,Nigeria,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,89.01161313206946,124.6622392150624,62.980736984159506
Deaths,Nigeria,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,82.98680396518192,115.65973734150553,59.03705787806802
Deaths,Nigeria,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,228.4611868108319,270.67176112808073,191.03105039001122
Deaths,Nigeria,Female,All Ages,Respiratory infections and tuberculosis,Rate,2004,172.38741147403263,208.37284195206627,140.6490721254662
Deaths,Nigeria,Both,All Ages,Respiratory infections and tuberculosis,Rate,2004,200.79560518749736,234.48258925845823,169.13508811825233
Deaths,Nigeria,Male,All Ages,Enteric infections,Rate,2004,223.48678214519185,278.79429877677103,176.43266360884257
Deaths,Nigeria,Female,All Ages,Enteric infections,Rate,2004,198.34434357913258,253.84557706229447,145.5108397906189
Deaths,Nigeria,Both,All Ages,Enteric infections,Rate,2004,211.08204959096162,255.80104488298903,166.40469073050355
Deaths,Nigeria,Male,All Ages,Other infectious diseases,Rate,2004,132.5338296172705,201.43738578092837,87.19320482463517
Deaths,Nigeria,Female,All Ages,Other infectious diseases,Rate,2004,129.08819429005635,199.153286423231,81.9933499178765
Deaths,Nigeria,Both,All Ages,Other infectious diseases,Rate,2004,130.83382806009445,200.85841253477534,84.85940978498496
Deaths,Nigeria,Male,All Ages,Maternal and neonatal disorders,Rate,2004,152.06873486938596,176.08301693850302,130.32325515670257
Deaths,Nigeria,Female,All Ages,Maternal and neonatal disorders,Rate,2004,138.68635113055976,165.62570078816086,114.90938675171388
Deaths,Nigeria,Both,All Ages,Maternal and neonatal disorders,Rate,2004,145.4661576857109,168.270610903904,123.86898356123837
Deaths,Senegal,Male,All Ages,Chronic respiratory diseases,Rate,2004,22.853540757819417,28.455686190152026,18.043377733992784
Deaths,Senegal,Female,All Ages,Chronic respiratory diseases,Rate,2004,15.614537175988932,19.798218383054927,12.192749353794573
Deaths,Senegal,Both,All Ages,Chronic respiratory diseases,Rate,2004,19.190564931604765,23.48394167653591,15.849379465141325
Deaths,Senegal,Male,All Ages,Skin and subcutaneous diseases,Rate,2004,1.0528454547602057,1.4329247874885525,0.6339606499659525
Deaths,Senegal,Female,All Ages,Skin and subcutaneous diseases,Rate,2004,1.112988198465925,1.532333089302018,0.7610336632293928
Deaths,Senegal,Both,All Ages,Skin and subcutaneous diseases,Rate,2004,1.0832780155161104,1.3623479365689164,0.8132462890626653
Deaths,Solomon Islands,Male,All Ages,Digestive diseases,Rate,2003,40.33979526630662,50.02217637236745,32.246596484174916
Deaths,Solomon Islands,Female,All Ages,Digestive diseases,Rate,2003,20.194344169519237,25.365834014841163,15.939443855506687
Deaths,Solomon Islands,Both,All Ages,Digestive diseases,Rate,2003,30.580361972380498,37.53942905610488,24.715756437551253
Deaths,Solomon Islands,Male,All Ages,Unintentional injuries,Rate,2003,62.22712777939575,76.5395165839872,47.29449269402267
Deaths,Solomon Islands,Female,All Ages,Unintentional injuries,Rate,2003,38.64640954289105,46.55996357110661,30.74023288043298
Deaths,Solomon Islands,Both,All Ages,Unintentional injuries,Rate,2003,50.80348451887149,60.95194702492868,41.15616745680517
Deaths,Chile,Male,All Ages,Neurological disorders,Rate,2005,22.69234710531042,44.51656042602575,13.32469618219617
Deaths,Chile,Female,All Ages,Neurological disorders,Rate,2005,27.79810252124624,64.44078910192012,11.88089292345183
Deaths,Chile,Both,All Ages,Neurological disorders,Rate,2005,25.28254228992525,53.979855585212654,12.612885768411777
Deaths,Niger,Male,All Ages,Chronic respiratory diseases,Rate,2004,18.71409084660393,27.762921960411195,12.669882243702391
Deaths,Niger,Female,All Ages,Chronic respiratory diseases,Rate,2004,16.458649031912376,21.748562275984305,11.301791616439
Deaths,Niger,Both,All Ages,Chronic respiratory diseases,Rate,2004,17.583878930767977,22.88601415171145,13.318371633798145
Deaths,Benin,Male,All Ages,Other non-communicable diseases,Rate,2004,58.461351800623426,98.90496221127434,25.655383609149663
Deaths,Benin,Female,All Ages,Other non-communicable diseases,Rate,2004,43.06468770543813,76.65181299366876,17.710947991171196
Deaths,Benin,Both,All Ages,Other non-communicable diseases,Rate,2004,50.55884215959583,81.65461112708014,22.603620653071918
Deaths,Benin,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,52.31639288773416,67.70720756167897,39.60555565749419
Deaths,Benin,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,76.9646717023257,98.74593503991508,57.61533931918282
Deaths,Benin,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,64.9673970119299,82.39567989361964,49.37563188172434
Deaths,Benin,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,172.54453061647212,210.34728456868706,134.07533550846986
Deaths,Benin,Female,All Ages,Respiratory infections and tuberculosis,Rate,2004,130.45295266153906,164.65924175889313,99.28607776021894
Deaths,Benin,Both,All Ages,Respiratory infections and tuberculosis,Rate,2004,150.94055857820837,183.57155239288008,118.64154750191487
Deaths,Benin,Male,All Ages,Enteric infections,Rate,2004,111.81077557940725,183.86948995103756,67.88705060271971
Deaths,Benin,Female,All Ages,Enteric infections,Rate,2004,96.32130618315921,160.9534091228237,55.42045660597362
Deaths,Benin,Both,All Ages,Enteric infections,Rate,2004,103.86063258209849,163.77036630169783,65.65365378031245
Deaths,Malaysia,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2006,11.506692038056237,12.302151833599758,10.7914899711755
Deaths,Malaysia,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2006,3.4383428694558473,4.136095511047274,2.714679312852725
Deaths,Malaysia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2006,7.576629782453396,8.156732238169583,7.0157018113989364
Deaths,Malaysia,Male,All Ages,Respiratory infections and tuberculosis,Rate,2006,46.833810292608916,49.15726748291868,43.64656403225419
Deaths,Malaysia,Female,All Ages,Respiratory infections and tuberculosis,Rate,2006,37.7804292819696,40.50294176324575,32.57689245816629
Deaths,Malaysia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,42.423942765559794,44.366183860364266,38.70595025138558
Deaths,Malaysia,Male,All Ages,Enteric infections,Rate,2006,5.378679368703834,7.73570289406716,3.3531418059116698
Deaths,Malaysia,Female,All Ages,Enteric infections,Rate,2006,5.109201352725886,9.105929499842816,2.8910773169291195
Deaths,Malaysia,Both,All Ages,Enteric infections,Rate,2006,5.24741764995829,7.719476671790968,3.5739478175585315
Deaths,Maldives,Male,All Ages,Nutritional deficiencies,Rate,2006,0.9347431775824209,1.1683882999384767,0.7500615043876242
Deaths,Maldives,Female,All Ages,Nutritional deficiencies,Rate,2006,1.6246943439823962,2.1262742451025023,1.2469717565734362
Deaths,Maldives,Both,All Ages,Nutritional deficiencies,Rate,2006,1.2742028886209882,1.5298983330099718,1.0500602485885218
Deaths,Niger,Male,All Ages,Neglected tropical diseases and malaria,Rate,2004,156.6623677746356,299.1295250584284,62.36773944474675
Deaths,Niger,Female,All Ages,Neglected tropical diseases and malaria,Rate,2004,149.1711765578242,285.85486973897184,58.40217736980289
Deaths,Niger,Both,All Ages,Neglected tropical diseases and malaria,Rate,2004,152.90849856732694,288.64941951540453,61.047867894141135
Deaths,Niger,Male,All Ages,Cardiovascular diseases,Rate,2004,77.71718188479318,96.92255698406336,62.86298359726476
Deaths,Niger,Female,All Ages,Cardiovascular diseases,Rate,2004,79.00498713829764,95.53401065267266,63.51130377514912
Deaths,Niger,Both,All Ages,Cardiovascular diseases,Rate,2004,78.36250681993727,92.74060944921791,65.19786821874268
Deaths,Croatia,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,0.21848143784846058,0.23311630322048701,0.20484438768002922
Deaths,Croatia,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,0.09204352316969976,0.09883918107950444,0.08540760179088429
Deaths,Croatia,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,0.1529783027493666,0.16034549234101336,0.14589626032136319
Deaths,Croatia,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,33.1414673263051,34.92479725645153,31.173041573528515
Deaths,Croatia,Female,All Ages,Respiratory infections and tuberculosis,Rate,2004,26.665432328491182,28.597903016493923,24.23852535015868
Deaths,Croatia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2004,29.78645631994653,31.309361104203973,27.912659191118763
Deaths,Croatia,Male,All Ages,Enteric infections,Rate,2004,0.20600116619494904,0.23864925562826747,0.17943634552971957
Deaths,Croatia,Female,All Ages,Enteric infections,Rate,2004,0.402629761529959,0.4672623387775497,0.34384780440386103
Deaths,Croatia,Both,All Ages,Enteric infections,Rate,2004,0.3078676789201683,0.3489846128587185,0.269756424427293
Deaths,Thailand,Male,All Ages,Unintentional injuries,Rate,2006,36.62576260250916,41.49515452045973,32.14101062312859
Deaths,Thailand,Female,All Ages,Unintentional injuries,Rate,2006,14.26336252518262,16.058167970351022,12.628720986693752
Deaths,Thailand,Both,All Ages,Unintentional injuries,Rate,2006,25.285815636640116,28.30195151725618,22.60761168988352
Deaths,Czechia,Male,All Ages,Cardiovascular diseases,Rate,2004,489.486054215084,502.37155753732355,467.75491798809463
Deaths,Czechia,Female,All Ages,Cardiovascular diseases,Rate,2004,548.4672078829129,574.83013643393,498.4792174944432
Deaths,Czechia,Both,All Ages,Cardiovascular diseases,Rate,2004,519.6858336020528,538.1461231246722,483.54832173989
Deaths,Croatia,Male,All Ages,Cardiovascular diseases,Rate,2004,494.4306785639026,510.83100873894176,475.46054863204876
Deaths,Croatia,Female,All Ages,Cardiovascular diseases,Rate,2004,607.4868246143469,636.6194940216153,557.9474534696473
Deaths,Croatia,Both,All Ages,Cardiovascular diseases,Rate,2004,553.0011795670262,572.9091295611577,520.2317932490537
Deaths,Timor-Leste,Male,All Ages,Other non-communicable diseases,Rate,2006,25.0346022161164,40.38140823683907,13.695874569124387
Deaths,Timor-Leste,Female,All Ages,Other non-communicable diseases,Rate,2006,20.746940462670285,33.62124784695389,12.6657451622684
Deaths,Timor-Leste,Both,All Ages,Other non-communicable diseases,Rate,2006,22.929316650755375,34.650887625931595,13.684431292103463
Deaths,Timor-Leste,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2006,28.055507230941593,150.0970323733568,1.4046209829449132
Deaths,Timor-Leste,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2006,22.771255550756173,131.39725793682774,1.0922753746908185
Deaths,Timor-Leste,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2006,25.460885867190612,138.12140436370495,1.3979511435277447
Deaths,Timor-Leste,Male,All Ages,Respiratory infections and tuberculosis,Rate,2006,97.71390527025335,121.35710823808859,73.87712276360685
Deaths,Timor-Leste,Female,All Ages,Respiratory infections and tuberculosis,Rate,2006,85.55473719571646,105.91056061087451,63.58778389289098
Deaths,Timor-Leste,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,91.74362997660472,110.00608255265037,70.98862928963229
Deaths,Timor-Leste,Male,All Ages,Enteric infections,Rate,2006,37.13931471918335,59.27291437231334,19.01526932895433
Deaths,Timor-Leste,Female,All Ages,Enteric infections,Rate,2006,29.219522379274412,48.59324326455422,14.117998736266234
Deaths,Timor-Leste,Both,All Ages,Enteric infections,Rate,2006,33.2506160641492,48.75518531379704,19.661787854937042
Deaths,Nicaragua,Male,All Ages,Transport injuries,Rate,2001,18.39490819490029,20.213146336360886,15.940438243760644
Deaths,Nicaragua,Female,All Ages,Transport injuries,Rate,2001,5.174620084985717,5.701807705362015,4.690959522138336
Deaths,Nicaragua,Both,All Ages,Transport injuries,Rate,2001,11.693689464447466,12.67043977341671,10.514193226430239
Deaths,Democratic People's Republic of Korea,Male,All Ages,Neurological disorders,Rate,2006,9.996728223613886,19.302030523527456,5.949519044279473
Deaths,Democratic People's Republic of Korea,Female,All Ages,Neurological disorders,Rate,2006,22.5094075734052,52.31131859652741,9.771577171016611
Deaths,Democratic People's Republic of Korea,Both,All Ages,Neurological disorders,Rate,2006,16.426122182786706,36.0963438964388,7.971863082628624
Deaths,Democratic People's Republic of Korea,Male,All Ages,Mental disorders,Rate,2006,0.00044544847135116365,0.0010117391955045776,0.00016737465209707323
Deaths,Democratic People's Republic of Korea,Female,All Ages,Mental disorders,Rate,2006,0.0027802526437137403,0.00592333092748163,0.0005371973175158075
Deaths,Democratic People's Republic of Korea,Both,All Ages,Mental disorders,Rate,2006,0.0016451416323438846,0.0033417632989574566,0.0004839121436753169
Deaths,China,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2006,1.7016820896931368,1.9818153850796865,1.519948314950223
Deaths,China,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2006,0.9102781681160496,1.1080474026446308,0.7855124607912984
Deaths,China,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2006,1.3161233956927023,1.5506917988077458,1.168443693486877
Deaths,China,Male,All Ages,Respiratory infections and tuberculosis,Rate,2006,23.337259102639695,25.466911389336712,21.55667253136542
Deaths,China,Female,All Ages,Respiratory infections and tuberculosis,Rate,2006,18.018527493560615,20.25782804215796,16.30959599449484
Deaths,China,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,20.746062424148608,22.384959226257102,19.363562362034493
Deaths,China,Male,All Ages,Enteric infections,Rate,2006,1.2296451970952145,1.6329686179166267,0.983427098496384
Deaths,China,Female,All Ages,Enteric infections,Rate,2006,1.082841859146857,1.607242524073327,0.7792174649020178
Deaths,China,Both,All Ages,Enteric infections,Rate,2006,1.1581250773294705,1.491815647613299,0.9432529822090174
Deaths,China,Male,All Ages,Other infectious diseases,Rate,2006,2.7146423859084274,3.2785035092019257,2.358681771281714
Deaths,China,Female,All Ages,Other infectious diseases,Rate,2006,2.0051182561357326,2.570860364176567,1.6709156733706525
Deaths,China,Both,All Ages,Other infectious diseases,Rate,2006,2.368974150790504,2.891060901665421,2.0401334418723747
Deaths,China,Male,All Ages,Maternal and neonatal disorders,Rate,2006,9.318189109720443,10.38421585288827,8.315975534122222
Deaths,China,Female,All Ages,Maternal and neonatal disorders,Rate,2006,7.527582758031707,8.251830386688916,6.885258064406607
Deaths,China,Both,All Ages,Maternal and neonatal disorders,Rate,2006,8.445835779640637,9.326320457465055,7.62920921690301
Deaths,China,Male,All Ages,Substance use disorders,Rate,2006,4.046840062967435,4.566112299057091,2.947647454801821
Deaths,China,Female,All Ages,Substance use disorders,Rate,2006,0.7495193430038634,0.8392434812473784,0.6701791775309152
Deaths,China,Both,All Ages,Substance use disorders,Rate,2006,2.4404408073808628,2.7100697111902696,1.8865290644218273
Deaths,China,Male,All Ages,Diabetes and kidney diseases,Rate,2006,19.52853662302364,21.61855859516587,17.64155022111012
Deaths,China,Female,All Ages,Diabetes and kidney diseases,Rate,2006,21.133017178666094,23.236715791803384,19.099873851627663
Deaths,China,Both,All Ages,Diabetes and kidney diseases,Rate,2006,20.310212592419642,21.84296267511075,18.846995132627047
Deaths,Maldives,Male,All Ages,Chronic respiratory diseases,Rate,2006,29.173067430163215,33.522323552991466,24.643701192714715
Deaths,Maldives,Female,All Ages,Chronic respiratory diseases,Rate,2006,29.586194792773085,33.757633246675816,23.261229910502237
Deaths,Maldives,Both,All Ages,Chronic respiratory diseases,Rate,2006,29.376328330301124,32.703632767624576,24.95112141707765
Deaths,Maldives,Male,All Ages,Transport injuries,Rate,2006,7.709067942981033,8.964322444258517,6.288797877155169
Deaths,Maldives,Female,All Ages,Transport injuries,Rate,2006,2.6406396760815203,3.028467958129812,2.2657822919784563
Deaths,Maldives,Both,All Ages,Transport injuries,Rate,2006,5.2153737821627,5.954187350900383,4.4229262627470955
Deaths,Maldives,Male,All Ages,Neoplasms,Rate,2006,42.775362564051605,46.526106345909426,38.297705541453794
Deaths,Maldives,Female,All Ages,Neoplasms,Rate,2006,36.319955269154626,39.929796582428935,32.39622712025688
Deaths,Maldives,Both,All Ages,Neoplasms,Rate,2006,39.599267208787516,42.944780791391665,35.69192975732893
Deaths,Mauritania,Male,All Ages,Digestive diseases,Rate,2004,40.85427065219456,58.866523812674785,28.7053726757859
Deaths,Mauritania,Female,All Ages,Digestive diseases,Rate,2004,28.53461128760473,34.92126121220417,22.608990644382633
Deaths,Mauritania,Both,All Ages,Digestive diseases,Rate,2004,34.606529267100655,45.84864397302213,26.329180662037604
Deaths,Mauritania,Male,All Ages,Neurological disorders,Rate,2004,11.41007299596147,23.15670518207682,6.070560492772136
Deaths,Mauritania,Female,All Ages,Neurological disorders,Rate,2004,12.479237518307814,26.57115743531463,5.931702840955674
Deaths,Mauritania,Both,All Ages,Neurological disorders,Rate,2004,11.952284694844755,25.103985615702396,6.067719429260522
Deaths,Bermuda,Male,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,26.31698069532572,27.071078395556434,25.577452357209985
Deaths,Bermuda,Female,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,9.500653667613003,9.750120286748661,9.268017122495966
Deaths,Bermuda,Both,All Ages,HIV/AIDS and sexually transmitted infections,Rate,2004,17.584702205508478,17.941282216315038,17.222353574123513
Deaths,Bermuda,Male,All Ages,Respiratory infections and tuberculosis,Rate,2004,19.560568604467118,22.152099718267127,17.13773619380497
Deaths,Bermuda,Female,All Ages,Respiratory infections and tuberculosis,Rate,2004,22.32137685315525,26.423544859051958,18.32969908301415
Deaths,Bermuda,Both,All Ages,Respiratory infections and tuberculosis,Rate,2004,20.994184069056953,24.121644972793014,17.929720899989366
Deaths,Bermuda,Male,All Ages,Enteric infections,Rate,2004,0.8074304473993982,0.9375739389518405,0.6921639640397307
Deaths,Bermuda,Female,All Ages,Enteric infections,Rate,2004,0.48194620904729396,0.5888729974555966,0.3907869494374751
Deaths,Bermuda,Both,All Ages,Enteric infections,Rate,2004,0.6384150013597992,0.7472011827487715,0.5407146874710632
Deaths,Bermuda,Male,All Ages,Other infectious diseases,Rate,2004,1.1890752242943738,1.4276800334023894,0.9865037933771751
Deaths,Bermuda,Female,All Ages,Other infectious diseases,Rate,2004,1.3472347779288185,1.697252310474431,1.1297618253380726
Deaths,Bermuda,Both,All Ages,Other infectious diseases,Rate,2004,1.271203340968432,1.4915345713080492,1.1104374904279242
Deaths,Bermuda,Male,All Ages,Maternal and neonatal disorders,Rate,2004,3.3428596523577427,4.470356763498058,2.4479471646700017
Deaths,Bermuda,Female,All Ages,Maternal and neonatal disorders,Rate,2004,3.0900429116676795,4.084997699060003,2.342885959477274
Deaths,Bermuda,Both,All Ages,Maternal and neonatal disorders,Rate,2004,3.2115785359192195,4.232704863019175,2.4292896061493776
Deaths,Cook Islands,Male,All Ages,Nutritional deficiencies,Rate,2004,0.10830332732016164,0.13405207824019633,0.08683955515623747
